us,Red,IR,Ratio,Ambient,drdt,ddrdt,Notes
1745427832585,2062,6798,0.3033
1745427832623,2074,6785,0.3057
1745427832650,2091,6777,0.3085
1745427832676,2108,6779,0.3110
1745427832703,2123,6789,0.3127
1745427832733,2135,6804,0.3137
1745427832780,2147,6818,0.3148
1745427832794,2163,6828,0.3167
1745427832837,2184,6833,0.3197
1745427832853,2209,6835,0.3231
1745427832884,2229,6835,0.3261
1745427832913,2238,6834,0.3275
1745427832958,2232,6828,0.3269
1745427833004,2211,6822,0.3242
1745427833031,2182,6817,0.3201
1745427833048,2153,6818,0.3158
1745427833107,2134,6828,0.3125
1745427833120,2128,6847,0.3108
1745427833138,2134,6875,0.3105
1745427833169,2146,6906,0.3107
1745427833203,2157,6934,0.3111
1745427833229,2170,6954,0.3120
1745427833265,2182,6960,0.3136
1745427833303,2193,6951,0.3155
1745427833350,2197,6928,0.3172
1745427833363,2193,6897,0.3179
1745427833399,2182,6868,0.3177
1745427833424,2171,6852,0.3169
1745427833457,2168,6855,0.3163
1745427833483,2176,6879,0.3163
1745427833522,2191,6917,0.3168
1745427833561,2207,6959,0.3171
1745427833579,2218,6994,0.3171
1745427833603,2221,7014,0.3167
1745427833648,2217,7017,0.3160
1745427833694,2207,7004,0.3151
1745427833708,2193,6978,0.3143
1745427833750,2180,6944,0.3140
1745427833768,2175,6909,0.3148
1745427833798,2182,6880,0.3172
1745427833835,2203,6865,0.3210
1745427833858,2234,6866,0.3254
1745427833888,2266,6881,0.3293
1745427833922,2291,6906,0.3317
1745427833948,2304,6934,0.3322
1745427833985,2304,6961,0.3309
1745427834008,2295,6985,0.3285
1745427834053,2281,7004,0.3256
1745427834083,2265,7017,0.3229
1745427834113,2251,7021,0.3206
1745427834153,2240,7016,0.3193
1745427834173,2232,7000,0.3189
1745427834214,2229,6973,0.3196
1745427834238,2231,6941,0.3214
1745427834273,2235,6909,0.3236
1745427834308,2238,6883,0.3252
1745427834323,2236,6868,0.3255
1745427834357,2226,6865,0.3243
1745427834383,2214,6872,0.3221
1745427834451,2203,6886,0.3199
1745427834458,2199,6904,0.3185
1745427834501,2203,6922,0.3183
1745427834518,2213,6934,0.3192
1745427834561,2221,6936,0.3202
1745427834581,2218,6926,0.3203
1745427834611,2204,6911,0.3190
1745427834638,2182,6898,0.3164
1745427834672,2159,6895,0.3131
1745427834698,2140,6904,0.3100
1745427834746,2131,6918,0.3081
1745427834758,2132,6931,0.3076
1745427834803,2139,6938,0.3083
1745427834833,2144,6937,0.3091
1745427834863,2144,6929,0.3094
1745427834895,2138,6917,0.3091
1745427834923,2132,6905,0.3088
1745427834953,2131,6902,0.3087
1745427835000,2137,6911,0.3092
1745427835013,2148,6933,0.3098
1745427835043,2159,6960,0.3102
1745427835073,2168,6984,0.3104
1745427835103,2171,6999,0.3101
1745427835152,2168,7001,0.3096
1745427835181,2161,6991,0.3091
1745427835224,2152,6969,0.3088
1745427835239,2143,6940,0.3088
1745427835268,2136,6909,0.3092
1745427835314,2131,6884,0.3096
1745427835328,2127,6870,0.3096
1745427835358,2125,6869,0.3093
1745427835402,2126,6880,0.3090
1745427835427,2134,6896,0.3094
1745427835474,2150,6911,0.3111
1745427835484,2174,6922,0.3141
1745427835524,2200,6924,0.3177
1745427835553,2219,6919,0.3207
1745427835584,2223,6909,0.3218
1745427835622,2211,6899,0.3205
